seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	36622157	36622411	255	*	X01255	27095	36602170	36621654	19485	-	502	upstream	502	TRAPPC3
chr1	36623337	36623501	165	*	X01256	27095	36602170	36621654	19485	-	1682	upstream	1682	TRAPPC3
chr1	36690179	36690313	135	*	X01266	9967	36690017	36770957	80941	+	0	inside	161	THRAP3
chr1	36789854	36789934	81	*	X01272	55194	36787632	36789755	2124	-	98	upstream	98	EVA1B
chr1	36851197	36851316	120	*	X01281	83931	36805225	36851485	46261	-	0	inside	168	STK40
chr1	36851467	36851474	8	*	X01282	83931	36805225	36851485	46261	-	0	inside	10	STK40
chr1	36851735	36851826	92	*	X01283	83931	36805225	36851485	46261	-	249	upstream	249	STK40
chr1	36930183	36930302	120	*	X01287	64960	36921362	36930040	8679	-	142	upstream	142	MRPS15
chr1	37940294	37940428	135	*	X01294	80149	37940119	37949978	9860	+	0	inside	174	ZC3H12A
chr1	37940294	37940428	135	*	X01294	728431	37920480	37940044	19565	-	249	upstream	249	LINC01137
chr1	38157528	38157617	90	*	X01303	55143	38158073	38175391	17319	+	455	upstream	455	CDCA8
chr1	38157528	38157617	90	*	X01303	54955	38147242	38157888	10647	-	0	inside	270	C1orf109
chr1	38158458	38158547	90	*	X01304	54955	38147242	38157888	10647	-	569	upstream	569	C1orf109
chr1	38259303	38259392	90	*	X01305	149175	38259774	38267278	7505	+	381	upstream	381	MANEAL
chr1	38259466	38259481	16	*	X01306	149175	38259774	38267278	7505	+	292	upstream	292	MANEAL
chr1	38274009	38274218	210	*	X01309	79693	38268614	38273865	5252	-	143	upstream	143	YRDC
chr1	38274249	38274308	60	*	X01310	79693	38268614	38273865	5252	-	383	upstream	383	YRDC
chr1	38274414	38274518	105	*	X01311	79693	38268614	38273865	5252	-	548	upstream	548	YRDC
chr1	38275607	38275786	180	*	X01312	79693	38268614	38273865	5252	-	1741	upstream	1741	YRDC
chr1	38325043	38325147	105	*	X01313	4520	38275239	38325292	50054	-	0	inside	144	MTF1
chr1	38412436	38412630	195	*	X01316	3633	38326369	38412729	86361	-	0	inside	98	INPP5B
chr1	38471121	38471158	38	*	X01321	2275	38462442	38471187	8746	-	0	inside	28	FHL3
chr1	39456329	39456448	120	*	X01330	79647	39456916	39471737	14822	+	467	upstream	467	AKIRIN1
chr1	39456704	39456737	34	*	X01331	79647	39456916	39471737	14822	+	178	upstream	178	AKIRIN1
chr1	39874278	39874427	150	*	X01350	643314	39875176	39882154	6979	+	748	upstream	748	KIAA0754
chr1	40025142	40025306	165	*	X01351	728448	39987952	40025370	37419	-	0	inside	63	PPIEL
chr1	40042201	40042275	75	*	X01353	8761	40026485	40042521	16037	-	0	inside	245	PABPC4
chr1	40156883	40156987	105	*	X01358	51440	40144645	40157089	12445	-	0	inside	101	HPCAL4
chr1	40157442	40157561	120	*	X01359	51440	40144645	40157089	12445	-	352	upstream	352	HPCAL4
chr1	40157682	40157817	136	*	X01360	51440	40144645	40157089	12445	-	592	upstream	592	HPCAL4
chr1	40204462	40204611	150	*	X01361	10450	40204517	40229586	25070	+	0	overlapStart	0	PPIE
chr1	40204627	40204746	120	*	X01362	10450	40204517	40229586	25070	+	0	inside	109	PPIE
chr1	40421071	40421190	120	*	X01363	84879	40420784	40435628	14845	+	0	inside	286	MFSD2A
chr1	40506124	40506213	90	*	X01365	10487	40506255	40538321	32067	+	41	upstream	41	CAP1
chr1	40723781	40723900	120	*	X01367	10269	40723722	40759856	36135	+	0	inside	58	ZMPSTE24
chr1	40942988	40943137	150	*	X01373	339559	40943302	40962015	18714	+	164	upstream	164	ZFP69
chr1	41131479	41131605	127	*	X01377	9783	41086352	41131324	44973	-	154	upstream	154	RIMS3
chr1	41158014	41158103	90	*	X01378	100130557	41154752	41157933	3182	-	80	upstream	80	NFYC-AS1
chr1	41445260	41445349	90	*	X01385	1503	41445007	41478235	33229	+	0	inside	252	CTPS1
chr1	41707804	41708103	300	*	X01391	22955	41492871	41707815	214945	-	0	overlapStart	0	SCMH1
chr1	41952318	41952422	105	*	X01414	1907	41944446	41950344	5899	-	1973	upstream	1973	EDN2
chr1	42501306	42501336	31	*	X01433	59269	41972036	42501596	529561	-	0	inside	259	HIVEP3
chr1	42502180	42502251	72	*	X01434	59269	41972036	42501596	529561	-	583	upstream	583	HIVEP3
chr1	42801171	42801290	120	*	X01439	22887	42642210	42801548	159339	-	0	inside	257	FOXJ3
chr1	42845968	42846329	362	*	X01440	284716	42846468	42889900	43433	+	138	upstream	138	RIMKLA
chr1	43123232	43123253	22	*	X01442	10465	43124048	43142429	18382	+	794	upstream	794	PPIH
chr1	43148214	43148303	90	*	X01443	4904	43148066	43168020	19955	+	0	inside	147	YBX1
chr1	43231350	43231454	105	*	X01446	79078	43232916	43241413	8498	+	1461	upstream	1461	C1orf50
chr1	43231605	43231724	120	*	X01447	79078	43232916	43241413	8498	+	1191	upstream	1191	C1orf50
chr1	43232010	43232114	105	*	X01448	79078	43232916	43241413	8498	+	801	upstream	801	C1orf50
chr1	43232610	43232710	101	*	X01449	79078	43232916	43241413	8498	+	205	upstream	205	C1orf50
chr1	43232610	43232710	101	*	X01449	64175	43212006	43232755	20750	-	0	inside	44	P3H1
chr1	43282650	43282784	135	*	X01450	114625	43282776	43310660	27885	+	0	overlapStart	0	ERMAP
chr1	43282650	43282784	135	*	X01450	374969	43272723	43283059	10337	-	0	inside	274	SVBP
chr1	43283101	43283159	59	*	X01451	374969	43272723	43283059	10337	-	41	upstream	41	SVBP
chr1	43283200	43283235	36	*	X01452	374969	43272723	43283059	10337	-	140	upstream	140	SVBP
chr1	43312436	43312674	239	*	X01453	51058	43312244	43318146	5903	+	0	inside	191	ZNF691
chr1	43423335	43423514	180	*	X01459	440584	43424720	43449029	24310	+	1205	upstream	1205	SLC2A1-AS1
chr1	43424630	43424764	135	*	X01460	440584	43424720	43449029	24310	+	0	overlapStart	0	SLC2A1-AS1
chr1	43424630	43424764	135	*	X01460	6513	43391046	43424847	33802	-	0	inside	82	SLC2A1
chr1	43638190	43638235	46	*	X01470	149465	43638001	43720029	82029	+	0	inside	188	CFAP57
chr1	43823780	43823839	60	*	X01473	991	43824626	43828873	4248	+	786	upstream	786	CDC20
chr1	43824315	43824425	111	*	X01474	991	43824626	43828873	4248	+	200	upstream	200	CDC20
chr1	43824710	43824799	90	*	X01475	991	43824626	43828873	4248	+	0	inside	83	CDC20
chr1	43833275	43833619	345	*	X01476	64834	43829068	43833745	4678	-	0	inside	125	ELOVL1
chr1	43833680	43833874	195	*	X01477	64834	43829068	43833745	4678	-	0	overlapStart	0	ELOVL1
chr1	43855155	43855289	135	*	X01478	23334	43855556	43919918	64363	+	266	upstream	266	SZT2
chr1	43855155	43855289	135	*	X01478	112950	43849579	43855483	5905	-	0	inside	193	MED8
chr1	43855657	43855746	90	*	X01479	23334	43855556	43919918	64363	+	0	inside	100	SZT2
chr1	43855657	43855746	90	*	X01479	112950	43849579	43855483	5905	-	173	upstream	173	MED8
chr1	43919506	43919595	90	*	X01481	81888	43916674	43919660	2987	-	0	inside	64	HYI
chr1	43996487	43996569	83	*	X01483	5792	43996547	44089343	92797	+	0	overlapStart	0	PTPRF
chr1	43996691	43996813	123	*	X01484	5792	43996547	44089343	92797	+	0	inside	143	PTPRF
chr1	44114717	44114881	165	*	X01493	9682	44115797	44171189	55393	+	915	upstream	915	KDM4A
chr1	44115969	44116088	120	*	X01494	9682	44115797	44171189	55393	+	0	inside	171	KDM4A
chr1	44439997	44440101	105	*	X01501	533	44440602	44443972	3371	+	500	upstream	500	ATP6V0B
chr1	44444359	44444480	122	*	X01503	8704	44444874	44456843	11970	+	393	upstream	393	B4GALT2
chr1	44445126	44445335	210	*	X01504	8704	44444874	44456843	11970	+	0	inside	251	B4GALT2
chr1	44456288	44456360	73	*	X01506	149473	44457280	44462198	4919	+	919	upstream	919	CCDC24
chr1	44456857	44456976	120	*	X01507	149473	44457280	44462198	4919	+	303	upstream	303	CCDC24
chr1	44457397	44457531	135	*	X01508	149473	44457280	44462198	4919	+	0	inside	116	CCDC24
chr1	44679237	44679326	90	*	X01519	55929	44679125	44686351	7227	+	0	inside	111	DMAP1
chr1	45139808	45139987	180	*	X01534	339541	45140394	45191263	50870	+	406	upstream	406	ARMH1
chr1	45139808	45139987	180	*	X01534	79639	45119501	45140099	20599	-	0	inside	111	TMEM53
chr1	45264817	45264951	135	*	X01537	1263	45266036	45271667	5632	+	1084	upstream	1084	PLK3
chr1	45265882	45265965	84	*	X01538	1263	45266036	45271667	5632	+	70	upstream	70	PLK3
chr1	45266074	45266091	18	*	X01539	1263	45266036	45271667	5632	+	0	inside	37	PLK3
chr1	45273577	45273666	90	*	X01541	149478	45274154	45279801	5648	+	487	upstream	487	BTBD19
chr1	45273577	45273666	90	*	X01541	343521	45271586	45272957	1372	-	619	upstream	619	TCTEX1D4
chr1	45274109	45274213	105	*	X01542	149478	45274154	45279801	5648	+	0	overlapStart	0	BTBD19
chr1	45274109	45274213	105	*	X01542	343521	45271586	45272957	1372	-	1151	upstream	1151	TCTEX1D4
chr1	45478466	45478555	90	*	X01550	79654	45468220	45477027	8808	-	1438	upstream	1438	HECTD3
chr1	45672317	45672339	23	*	X01551	57643	45482076	45672250	190175	-	66	upstream	66	ZSWIM5
chr1	45769328	45769352	25	*	X01552	400752	45769582	45771291	1710	+	229	upstream	229	LINC01144
chr1	45769473	45769687	215	*	X01553	400752	45769582	45771291	1710	+	0	overlapStart	0	LINC01144
chr1	45805444	45805593	150	*	X01554	114034	45805342	45809650	4309	+	0	inside	101	TOE1
chr1	45956806	45956832	27	*	X01555	10420	45809555	45956840	147286	-	0	inside	7	TESK2
chr1	46049602	46049736	135	*	X01557	4678	46049660	46084578	34919	+	0	overlapStart	0	NASP
chr1	46152188	46152307	120	*	X01560	51249	46153847	46160108	6262	+	1539	upstream	1539	TMEM69
chr1	46152188	46152307	120	*	X01560	60313	46092976	46152302	59327	-	0	overlapStart	0	GPBP1L1
chr1	46152338	46152457	120	*	X01561	51249	46153847	46160108	6262	+	1389	upstream	1389	TMEM69
chr1	46152338	46152457	120	*	X01561	60313	46092976	46152302	59327	-	35	upstream	35	GPBP1L1
chr1	46152548	46152652	105	*	X01562	51249	46153847	46160108	6262	+	1194	upstream	1194	TMEM69
chr1	46152548	46152652	105	*	X01562	60313	46092976	46152302	59327	-	245	upstream	245	GPBP1L1
chr1	46153987	46154091	105	*	X01563	51249	46153847	46160108	6262	+	0	inside	139	TMEM69
chr1	46153987	46154091	105	*	X01563	60313	46092976	46152302	59327	-	1684	upstream	1684	GPBP1L1
chr1	46269312	46269386	75	*	X01565	23139	46269285	46501796	232512	+	0	inside	26	MAST2
chr1	46712772	46712786	15	*	X01576	8438	46713367	46744145	30779	+	580	upstream	580	RAD54L
chr1	46712847	46712981	135	*	X01577	8438	46713367	46744145	30779	+	385	upstream	385	RAD54L
chr1	46713003	46713045	43	*	X01578	8438	46713367	46744145	30779	+	321	upstream	321	RAD54L
chr1	46713513	46713737	225	*	X01579	8438	46713367	46744145	30779	+	0	inside	145	RAD54L
chr1	46767408	46767767	360	*	X01581	7388	46769380	46782447	13068	+	1612	upstream	1612	UQCRH
chr1	46768128	46768247	120	*	X01582	7388	46769380	46782447	13068	+	1132	upstream	1132	UQCRH
chr1	46768638	46768802	165	*	X01583	7388	46769380	46782447	13068	+	577	upstream	577	UQCRH
chr1	46768638	46768802	165	*	X01583	10489	46744072	46769038	24967	-	0	inside	235	LRRC41
chr1	47799488	47799562	75	*	X01593	51727	47799469	47844511	45043	+	0	inside	18	CMPK1
chr1	48937570	48937839	270	*	X01602	54558	48761044	48937876	176833	-	0	inside	36	SPATA6
chr1	48937855	48938109	255	*	X01603	54558	48761044	48937876	176833	-	0	overlapStart	0	SPATA6
chr1	49242263	49242276	14	*	X01604	79656	49193540	49242547	49008	-	0	inside	270	BEND5
chr1	49242555	49242649	95	*	X01605	79656	49193540	49242547	49008	-	7	upstream	7	BEND5
chr1	49242801	49242869	69	*	X01606	79656	49193540	49242547	49008	-	253	upstream	253	BEND5
chr1	49242975	49243131	157	*	X01607	79656	49193540	49242547	49008	-	427	upstream	427	BEND5
chr1	50489909	50490013	105	*	X01613	84871	48998527	50489626	1491100	-	282	upstream	282	AGBL4
chr1	50513737	50513890	154	*	X01614	1996	50513686	50667540	153855	+	0	inside	50	ELAVL4
chr1	51433389	51433493	105	*	X01626	1031	51433608	51440309	6702	+	114	upstream	114	CDKN2C
chr1	51702034	51702198	165	*	X01634	26994	51701945	51739119	37175	+	0	inside	88	RNF11
chr1	51984925	51984988	64	*	X01637	2060	51819935	51984995	165061	-	0	inside	6	EPS15
chr1	52344352	52344441	90	*	X01646	4898	52254866	52344609	89744	-	0	inside	167	NRDC
chr1	52521048	52521167	120	*	X01650	91408	52521857	52556388	34532	+	689	upstream	689	BTF3L4
chr1	52522005	52522139	135	*	X01651	91408	52521857	52556388	34532	+	0	inside	147	BTF3L4
chr1	52522005	52522139	135	*	X01651	51060	52485804	52521843	36040	-	161	upstream	161	TXNDC12
chr1	52607493	52607627	135	*	X01652	9372	52607766	52812358	204593	+	138	upstream	138	ZFYVE9
chr1	52870058	52870177	120	*	X01654	84950	52870219	52883992	13774	+	41	upstream	41	PRPF38A
chr1	52870058	52870177	120	*	X01654	4998	52838501	52870143	31643	-	0	overlapStart	0	ORC1
chr1	53018749	53019393	645	*	X01655	23318	52888948	53019130	130183	-	0	overlapStart	0	TUT4
chr1	53019498	53019602	105	*	X01656	23318	52888948	53019130	130183	-	367	upstream	367	TUT4
chr1	53067938	53068042	105	*	X01657	2882	53068043	53074723	6681	+	0	upstream	0	GPX7
chr1	53163616	53163765	150	*	X01658	65260	53152014	53164038	12025	-	0	inside	272	COA7
chr1	53192084	53192176	93	*	X01659	79699	53192131	53293013	100883	+	0	overlapStart	0	ZYG11B
chr1	53192252	53192565	314	*	X01660	79699	53192131	53293013	100883	+	0	inside	120	ZYG11B
chr1	53662381	53662485	105	*	X01664	1376	53662101	53679869	17769	+	0	inside	279	CPT2
chr1	53794124	53794133	10	*	X01670	7804	53708041	53793821	85781	-	302	upstream	302	LRP8
chr1	54410693	54410812	120	*	X01693	115353	54411999	54433841	21843	+	1186	upstream	1186	LRRC42
chr1	54411053	54411172	120	*	X01694	115353	54411999	54433841	21843	+	826	upstream	826	LRRC42
chr1	54411053	54411172	120	*	X01694	51668	54387234	54411288	24055	-	0	inside	115	HSPB11
chr1	54411645	54411922	278	*	X01695	115353	54411999	54433841	21843	+	76	upstream	76	LRRC42
chr1	54411645	54411922	278	*	X01695	51668	54387234	54411288	24055	-	356	upstream	356	HSPB11
chr1	54411203	54411432	230	*	X01696	115353	54411999	54433841	21843	+	566	upstream	566	LRRC42
chr1	54411203	54411432	230	*	X01696	51668	54387234	54411288	24055	-	0	overlapStart	0	HSPB11
chr1	54412283	54412641	359	*	X01697	115353	54411999	54433841	21843	+	0	inside	283	LRRC42
chr1	54412283	54412641	359	*	X01697	51668	54387234	54411288	24055	-	994	upstream	994	HSPB11
chr1	54871772	54871872	101	*	X01728	23648	54691104	54872068	180965	-	0	inside	195	SSBP3
chr1	54872383	54872592	210	*	X01729	23648	54691104	54872068	180965	-	314	upstream	314	SSBP3
chr1	54873051	54873230	180	*	X01730	23648	54691104	54872068	180965	-	982	upstream	982	SSBP3
chr1	55007403	55007507	105	*	X01738	26027	55007930	55100417	92488	+	422	upstream	422	ACOT11
chr1	55181392	55181451	60	*	X01749	7268	55181495	55208328	26834	+	43	upstream	43	TTC4
chr1	55230508	55230509	2	*	X01750	25973	55222571	55230226	7656	-	281	upstream	281	PARS2
chr1	55679755	55679900	146	*	X01754	100507634	55681081	55683128	2048	+	1180	upstream	1180	LOC100507634
chr1	55680036	55680380	345	*	X01755	100507634	55681081	55683128	2048	+	700	upstream	700	LOC100507634
chr1	55681341	55681475	135	*	X01756	100507634	55681081	55683128	2048	+	0	inside	259	LOC100507634
chr1	55681341	55681475	135	*	X01756	23358	55532032	55681039	149008	-	301	upstream	301	USP24
chr1	57045060	57045179	120	*	X01776	8613	56960419	57045257	84839	-	0	inside	77	PLPP3
chr1	57045330	57045419	90	*	X01777	8613	56960419	57045257	84839	-	72	upstream	72	PLPP3
chr1	57110425	57110769	345	*	X01778	5563	57110990	57181008	70019	+	220	upstream	220	PRKAA2
chr1	59012023	59012310	288	*	X01794	115209	58939504	59012446	72943	-	0	inside	135	OMA1
chr1	59012023	59012310	288	*	X01794	1600	57463579	59012446	1548868	-	0	inside	135	DAB1
chr1	59250634	59250753	120	*	X01797	100131060	59250823	59365384	114562	+	69	upstream	69	LINC01135
chr1	59250634	59250753	120	*	X01797	3725	59246463	59249785	3323	-	848	upstream	848	JUN
chr1	59250949	59251053	105	*	X01798	100131060	59250823	59365384	114562	+	0	inside	125	LINC01135
chr1	59250949	59251053	105	*	X01798	3725	59246463	59249785	3323	-	1163	upstream	1163	JUN
chr1	59762632	59762721	90	*	X01810	55277	59762625	60228402	465778	+	0	inside	6	FGGY
chr1	60392124	60392138	15	*	X01821	1573	60358980	60392423	33444	-	0	inside	284	CYP2J2
chr1	61542748	61542867	120	*	X01837	4774	61542946	61928460	385515	+	78	upstream	78	NFIA
chr1	62207784	62207948	165	*	X01850	10207	62208149	62644347	436199	+	200	upstream	200	PATJ
chr1	62208264	62208368	105	*	X01851	10207	62208149	62644347	436199	+	0	inside	114	PATJ
chr1	64239494	64239748	255	*	X01858	4919	64239690	64647179	407490	+	0	overlapStart	0	ROR1
chr1	64936758	64936877	120	*	X01869	57685	64936476	65158741	222266	+	0	inside	281	CACHD1
chr1	65432337	65432430	94	*	X01885	3716	65298906	65432619	133714	-	0	inside	188	JAK1
chr1	65885871	65886013	143	*	X01899	3953	65886131	66103176	217046	+	117	upstream	117	LEPR
chr1	65885871	65886013	143	*	X01899	54741	65886131	65901690	15560	+	117	upstream	117	LEPROT
chr1	65886268	65886515	248	*	X01900	3953	65886131	66103176	217046	+	0	inside	136	LEPR
chr1	65886268	65886515	248	*	X01900	54741	65886131	65901690	15560	+	0	inside	136	LEPROT
chr1	66998947	66999054	108	*	X01910	84251	66999825	67210768	210944	+	770	upstream	770	SGIP1
chr1	66999610	66999759	150	*	X01911	84251	66999825	67210768	210944	+	65	upstream	65	SGIP1
chr1	67092910	67093029	120	*	X01914	100422871	67094123	67094200	78	+	1093	upstream	1093	MIR3117
chr1	68299127	68299231	105	*	X01928	55970	68167149	68299155	132007	-	0	overlapStart	0	GNG12
chr1	68698158	68698337	180	*	X01935	79971	68564142	68698284	134143	-	0	overlapStart	0	WLS
chr1	68698473	68698622	150	*	X01936	79971	68564142	68698284	134143	-	188	upstream	188	WLS
chr1	68962986	68963046	61	*	X01939	55635	68939835	68962799	22965	-	186	upstream	186	DEPDC1
chr1	70821056	70821160	105	*	X01942	81573	70724685	70820417	95733	-	638	upstream	638	ANKRD13C
chr1	71546314	71546418	105	*	X01945	100852410	71547007	71703406	156400	+	588	upstream	588	ZRANB2-AS2
chr1	72748334	72748468	135	*	X01946	257194	71868625	72748405	879781	-	0	overlapStart	0	NEGR1
chr1	72749415	72749534	120	*	X01947	257194	71868625	72748405	879781	-	1009	upstream	1009	NEGR1
chr1	72749924	72750028	105	*	X01948	257194	71868625	72748405	879781	-	1518	upstream	1518	NEGR1
chr1	74663347	74663571	225	*	X01950	100526835	74663896	75010116	346221	+	324	upstream	324	FPGT-TNNI3K
chr1	74663347	74663571	225	*	X01950	8790	74663896	74674148	10253	+	324	upstream	324	FPGT
chr1	75198333	75198416	84	*	X01952	127253	75198836	75232360	33525	+	419	upstream	419	TYW3
chr1	76189954	76190133	180	*	X01957	34	76190043	76229355	39313	+	0	overlapStart	0	ACADM
chr1	76539193	76539297	105	*	X01962	256435	76540389	77096669	556281	+	1091	upstream	1091	ST6GALNAC3
chr1	76540318	76540452	135	*	X01963	256435	76540389	77096669	556281	+	0	overlapStart	0	ST6GALNAC3
chr1	77333046	77333165	120	*	X01971	81849	77333186	77529737	196552	+	20	upstream	20	ST6GALNAC5
chr1	78148614	78148928	315	*	X01978	26009	78030190	78149104	118915	-	0	inside	175	ZZZ3
chr1	78150325	78150331	7	*	X01979	26009	78030190	78149104	118915	-	1220	upstream	1220	ZZZ3
chr1	78245410	78245544	135	*	X01980	374986	78245309	78345225	99917	+	0	inside	100	MIGA1
chr1	78354462	78354596	135	*	X01983	91624	78354200	78409578	55379	+	0	inside	261	NEXN
chr1	78444530	78444664	135	*	X01985	11080	78444934	78482995	38062	+	269	upstream	269	DNAJB4
chr1	78444530	78444664	135	*	X01985	8880	78412167	78444777	32611	-	0	inside	112	FUBP1
chr1	85040107	85040175	69	*	X02012	1486	85018804	85040163	21360	-	0	overlapStart	0	CTBS
chr1	85040250	85040256	7	*	X02013	1486	85018804	85040163	21360	-	86	upstream	86	CTBS
chr1	85156076	85156255	180	*	X02019	117178	85109390	85156440	47051	-	0	inside	184	SSX2IP
chr1	85724808	85725082	275	*	X02023	148423	85715637	85725355	9719	-	0	inside	272	C1orf52
chr1	85741859	85741978	120	*	X02024	646626	85742041	85865646	123606	+	62	upstream	62	LOC646626
chr1	86043819	86043968	150	*	X02036	23576	85784168	86044046	259879	-	0	inside	77	DDAH1
chr1	86044465	86044553	89	*	X02037	23576	85784168	86044046	259879	-	418	upstream	418	DDAH1
chr1	86044465	86044553	89	*	X02037	3491	86046444	86049648	3205	+	1890	upstream	1890	CCN1
chr1	86044614	86044733	120	*	X02038	23576	85784168	86044046	259879	-	567	upstream	567	DDAH1
chr1	86044614	86044733	120	*	X02038	3491	86046444	86049648	3205	+	1710	upstream	1710	CCN1
chr1	86045589	86045672	84	*	X02039	23576	85784168	86044046	259879	-	1542	upstream	1542	DDAH1
chr1	86045589	86045672	84	*	X02039	3491	86046444	86049648	3205	+	771	upstream	771	CCN1
chr1	86045904	86046053	150	*	X02040	23576	85784168	86044046	259879	-	1857	upstream	1857	DDAH1
chr1	86045904	86046053	150	*	X02040	3491	86046444	86049648	3205	+	390	upstream	390	CCN1
chr1	86046470	86046563	94	*	X02041	3491	86046444	86049648	3205	+	0	inside	25	CCN1
chr1	86173759	86173893	135	*	X02045	54680	86115106	86174116	59011	-	0	inside	222	ZNHIT6
chr1	87380334	87380664	331	*	X02051	9653	87380335	87575681	195347	+	0	overlapStart	0	HS2ST1
chr1	87380334	87380664	331	*	X02051	9403	87328128	87380107	51980	-	226	upstream	226	SELENOF
chr1	89149076	89149180	105	*	X02064	5586	89149922	89301938	152017	+	741	upstream	741	PKN2
chr1	89149616	89149825	210	*	X02065	5586	89149922	89301938	152017	+	96	upstream	96	PKN2
chr1	89150126	89150215	90	*	X02066	5586	89149922	89301938	152017	+	0	inside	203	PKN2
